# Matrix Ti6Al4V (tanpa TiB) - Config 1   @rtoto@rkundato
# Generated  : 2026-03-06 17:10:46
# Seed       : 11184165
# Output mode: matrix_only
# Total atoms: 250,000
# Komposisi  : Ti (matrix)=219,941  Al (matrix)=21,257  V  (matrix)=8,802

250000 atoms
3 atom types

0.0 147.500000 xlo xhi
0.0 127.738747 ylo yhi
0.0 234.300000 zlo zhi

Masses

1 47.867  # Ti (matrix)
2 26.982  # Al (matrix)
3 50.942  # V  (matrix)

Atoms # atomic

72720 1 85.550000 10.219100 89.034000
72721 1 85.550000 10.219100 93.720000
72722 1 85.550000 10.219100 98.406000
72723 1 85.550000 10.219100 103.092000
72724 1 85.550000 10.219100 107.778000
72725 1 85.550000 10.219100 112.464000
72726 3 85.550000 10.219100 117.150000
72727 1 85.550000 10.219100 121.836000
72728 1 85.550000 10.219100 126.522000
72729 1 85.550000 10.219100 131.208000
72730 1 85.550000 10.219100 135.894000
72731 2 85.550000 10.219100 140.580000
72732 1 85.550000 10.219100 145.266000
72733 1 85.550000 10.219100 149.952000
72734 1 85.550000 10.219100 154.638000
72735 1 85.550000 10.219100 159.324000
72736 1 85.550000 10.219100 164.010000
72737 1 85.550000 10.219100 168.696000
72738 1 85.550000 10.219100 173.382000
72739 1 85.550000 10.219100 178.068000
72740 2 85.550000 10.219100 182.754000
72741 3 85.550000 10.219100 187.440000
72742 1 85.550000 10.219100 192.126000
72743 1 85.550000 10.219100 196.812000
72744 1 85.550000 10.219100 201.498000
72745 2 85.550000 10.219100 206.184000
72746 1 85.550000 10.219100 210.870000
72747 1 85.550000 10.219100 215.556000
72748 1 85.550000 10.219100 220.242000
72749 1 85.550000 10.219100 224.928000
72750 1 85.550000 10.219100 229.614000
72751 1 85.550000 12.773875 0.000000
72752 1 85.550000 12.773875 4.686000
72753 1 85.550000 12.773875 9.372000
72754 3 85.550000 12.773875 14.058000
72755 1 85.550000 12.773875 18.744000
72756 1 85.550000 12.773875 23.430000
72757 1 85.550000 12.773875 28.116000
72758 1 85.550000 12.773875 32.802000
72759 1 85.550000 12.773875 37.488000
72760 1 85.550000 12.773875 42.174000
72761 1 85.550000 12.773875 46.860000
72762 2 85.550000 12.773875 51.546000
72763 1 85.550000 12.773875 56.232000
72764 1 85.550000 12.773875 60.918000
72765 1 85.550000 12.773875 65.604000
72766 2 85.550000 12.773875 70.290000
72767 1 85.550000 12.773875 74.976000
72768 1 85.550000 12.773875 79.662000
72769 2 85.550000 12.773875 84.348000
72770 1 85.550000 12.773875 89.034000
72771 1 85.550000 12.773875 93.720000
72772 1 85.550000 12.773875 98.406000
72773 1 85.550000 12.773875 103.092000
72774 1 85.550000 12.773875 107.778000
72775 1 85.550000 12.773875 112.464000
72776 1 85.550000 12.773875 117.150000
72777 1 85.550000 12.773875 121.836000
72778 1 85.550000 12.773875 126.522000
72779 1 85.550000 12.773875 131.208000
72780 1 85.550000 12.773875 135.894000
72781 1 85.550000 12.773875 140.580000
72782 1 85.550000 12.773875 145.266000
72783 1 85.550000 12.773875 149.952000
72784 1 85.550000 12.773875 154.638000
72785 1 85.550000 12.773875 159.324000
72786 1 85.550000 12.773875 164.010000
72787 1 85.550000 12.773875 168.696000
72788 1 85.550000 12.773875 173.382000
72789 1 85.550000 12.773875 178.068000
72790 1 85.550000 12.773875 182.754000
72791 1 85.550000 12.773875 187.440000
72792 1 85.550000 12.773875 192.126000
72793 1 85.550000 12.773875 196.812000
72794 1 85.550000 12.773875 201.498000
72795 1 85.550000 12.773875 206.184000
72796 1 85.550000 12.773875 210.870000
72797 1 85.550000 12.773875 215.556000
72798 1 85.550000 12.773875 220.242000
72799 2 85.550000 12.773875 224.928000
72800 1 85.550000 12.773875 229.614000
72801 1 85.550000 15.328650 0.000000
72802 1 85.550000 15.328650 4.686000
72803 1 85.550000 15.328650 9.372000
72804 2 85.550000 15.328650 14.058000
72805 1 85.550000 15.328650 18.744000
72806 1 85.550000 15.328650 23.430000
72807 1 85.550000 15.328650 28.116000
72808 1 85.550000 15.328650 32.802000
72809 1 85.550000 15.328650 37.488000
72810 1 85.550000 15.328650 42.174000
72811 1 85.550000 15.328650 46.860000
72812 1 85.550000 15.328650 51.546000
72813 1 85.550000 15.328650 56.232000
72814 1 85.550000 15.328650 60.918000
72815 2 85.550000 15.328650 65.604000
72816 1 85.550000 15.328650 70.290000
72817 3 85.550000 15.328650 74.976000
72818 1 85.550000 15.328650 79.662000
72819 1 85.550000 15.328650 84.348000
72820 1 85.550000 15.328650 89.034000
72821 3 85.550000 15.328650 93.720000
72822 1 85.550000 15.328650 98.406000
72823 2 85.550000 15.328650 103.092000
72824 1 85.550000 15.328650 107.778000
72825 2 85.550000 15.328650 112.464000
72826 2 85.550000 15.328650 117.150000
72827 1 85.550000 15.328650 121.836000
72828 1 85.550000 15.328650 126.522000
72829 1 85.550000 15.328650 131.208000
72830 1 85.550000 15.328650 135.894000
72831 1 85.550000 15.328650 140.580000
72832 1 85.550000 15.328650 145.266000
72833 1 85.550000 15.328650 149.952000
72834 1 85.550000 15.328650 154.638000
72835 1 85.550000 15.328650 159.324000
72836 1 85.550000 15.328650 164.010000
72837 1 85.550000 15.328650 168.696000
72838 1 85.550000 15.328650 173.382000
72839 1 85.550000 15.328650 178.068000
72840 1 85.550000 15.328650 182.754000
72841 2 85.550000 15.328650 187.440000
72842 1 85.550000 15.328650 192.126000
72843 1 85.550000 15.328650 196.812000
72844 1 85.550000 15.328650 201.498000
72845 1 85.550000 15.328650 206.184000
72846 1 85.550000 15.328650 210.870000
72847 1 85.550000 15.328650 215.556000
72848 3 85.550000 15.328650 220.242000
72849 1 85.550000 15.328650 224.928000
72850 1 85.550000 15.328650 229.614000
72851 1 85.550000 17.883425 0.000000
72852 1 85.550000 17.883425 4.686000
72853 1 85.550000 17.883425 9.372000
72854 1 85.550000 17.883425 14.058000
72855 2 85.550000 17.883425 18.744000
72856 1 85.550000 17.883425 23.430000
72857 1 85.550000 17.883425 28.116000
72858 1 85.550000 17.883425 32.802000
72859 1 85.550000 17.883425 37.488000
72860 1 85.550000 17.883425 42.174000
72861 1 85.550000 17.883425 46.860000
72862 1 85.550000 17.883425 51.546000
72863 1 85.550000 17.883425 56.232000
72864 1 85.550000 17.883425 60.918000
72865 1 85.550000 17.883425 65.604000
72866 1 85.550000 17.883425 70.290000
72867 1 85.550000 17.883425 74.976000
72868 1 85.550000 17.883425 79.662000
72869 1 85.550000 17.883425 84.348000
72870 1 85.550000 17.883425 89.034000
72871 1 85.550000 17.883425 93.720000
72872 1 85.550000 17.883425 98.406000
72873 1 85.550000 17.883425 103.092000
72874 1 85.550000 17.883425 107.778000
72875 1 85.550000 17.883425 112.464000
72876 2 85.550000 17.883425 117.150000
72877 1 85.550000 17.883425 121.836000
72878 1 85.550000 17.883425 126.522000
72879 1 85.550000 17.883425 131.208000
72880 1 85.550000 17.883425 135.894000
72881 1 85.550000 17.883425 140.580000
72882 1 85.550000 17.883425 145.266000
72883 1 85.550000 17.883425 149.952000
72884 1 85.550000 17.883425 154.638000
72885 1 85.550000 17.883425 159.324000
72886 1 85.550000 17.883425 164.010000
72887 1 85.550000 17.883425 168.696000
72888 1 85.550000 17.883425 173.382000
72889 3 85.550000 17.883425 178.068000
72890 1 85.550000 17.883425 182.754000
72891 1 85.550000 17.883425 187.440000
72892 1 85.550000 17.883425 192.126000
72893 1 85.550000 17.883425 196.812000
72894 1 85.550000 17.883425 201.498000
72895 1 85.550000 17.883425 206.184000
72896 1 85.550000 17.883425 210.870000
72897 1 85.550000 17.883425 215.556000
72898 1 85.550000 17.883425 220.242000
72899 1 85.550000 17.883425 224.928000
72900 2 85.550000 17.883425 229.614000
72901 1 85.550000 20.438200 0.000000
72902 1 85.550000 20.438200 4.686000
72903 1 85.550000 20.438200 9.372000
72904 1 85.550000 20.438200 14.058000
72905 1 85.550000 20.438200 18.744000
72906 1 85.550000 20.438200 23.430000
72907 1 85.550000 20.438200 28.116000
72908 1 85.550000 20.438200 32.802000
72909 1 85.550000 20.438200 37.488000
72910 1 85.550000 20.438200 42.174000
72911 1 85.550000 20.438200 46.860000
72912 1 85.550000 20.438200 51.546000
72913 1 85.550000 20.438200 56.232000
72914 1 85.550000 20.438200 60.918000
72915 1 85.550000 20.438200 65.604000
72916 1 85.550000 20.438200 70.290000
72917 1 85.550000 20.438200 74.976000
72918 1 85.550000 20.438200 79.662000
72919 1 85.550000 20.438200 84.348000
72920 1 85.550000 20.438200 89.034000
72921 1 85.550000 20.438200 93.720000
72922 1 85.550000 20.438200 98.406000
72923 1 85.550000 20.438200 103.092000
72924 1 85.550000 20.438200 107.778000
72925 1 85.550000 20.438200 112.464000
72926 1 85.550000 20.438200 117.150000
72927 1 85.550000 20.438200 121.836000
72928 1 85.550000 20.438200 126.522000
72929 1 85.550000 20.438200 131.208000
72930 2 85.550000 20.438200 135.894000
72931 1 85.550000 20.438200 140.580000
72932 2 85.550000 20.438200 145.266000
72933 3 85.550000 20.438200 149.952000
72934 1 85.550000 20.438200 154.638000
72935 1 85.550000 20.438200 159.324000
72936 1 85.550000 20.438200 164.010000
72937 1 85.550000 20.438200 168.696000
72938 1 85.550000 20.438200 173.382000
72939 1 85.550000 20.438200 178.068000
72940 1 85.550000 20.438200 182.754000
72941 1 85.550000 20.438200 187.440000
72942 1 85.550000 20.438200 192.126000
72943 2 85.550000 20.438200 196.812000
72944 1 85.550000 20.438200 201.498000
72945 1 85.550000 20.438200 206.184000
72946 1 85.550000 20.438200 210.870000
72947 1 85.550000 20.438200 215.556000
72948 2 85.550000 20.438200 220.242000
72949 1 85.550000 20.438200 224.928000
72950 1 85.550000 20.438200 229.614000
72951 2 85.550000 22.992974 0.000000
72952 1 85.550000 22.992974 4.686000
72953 1 85.550000 22.992974 9.372000
72954 1 85.550000 22.992974 14.058000
72955 1 85.550000 22.992974 18.744000
72956 1 85.550000 22.992974 23.430000
72957 1 85.550000 22.992974 28.116000
72958 1 85.550000 22.992974 32.802000
72959 1 85.550000 22.992974 37.488000
72960 1 85.550000 22.992974 42.174000
72961 1 85.550000 22.992974 46.860000
72962 1 85.550000 22.992974 51.546000
72963 1 85.550000 22.992974 56.232000
72964 1 85.550000 22.992974 60.918000
72965 1 85.550000 22.992974 65.604000
72966 1 85.550000 22.992974 70.290000
72967 1 85.550000 22.992974 74.976000
72968 1 85.550000 22.992974 79.662000
72969 1 85.550000 22.992974 84.348000
72970 1 85.550000 22.992974 89.034000
72971 1 85.550000 22.992974 93.720000
72972 1 85.550000 22.992974 98.406000
72973 1 85.550000 22.992974 103.092000
72974 1 85.550000 22.992974 107.778000
72975 1 85.550000 22.992974 112.464000
72976 1 85.550000 22.992974 117.150000
72977 1 85.550000 22.992974 121.836000
72978 2 85.550000 22.992974 126.522000
72979 1 85.550000 22.992974 131.208000
72980 1 85.550000 22.992974 135.894000
72981 1 85.550000 22.992974 140.580000
72982 1 85.550000 22.992974 145.266000
72983 1 85.550000 22.992974 149.952000
72984 1 85.550000 22.992974 154.638000
72985 1 85.550000 22.992974 159.324000
72986 1 85.550000 22.992974 164.010000
72987 1 85.550000 22.992974 168.696000
72988 1 85.550000 22.992974 173.382000
72989 1 85.550000 22.992974 178.068000
72990 1 85.550000 22.992974 182.754000
72991 1 85.550000 22.992974 187.440000
72992 1 85.550000 22.992974 192.126000
72993 1 85.550000 22.992974 196.812000
72994 1 85.550000 22.992974 201.498000
72995 1 85.550000 22.992974 206.184000
72996 1 85.550000 22.992974 210.870000
72997 2 85.550000 22.992974 215.556000
72998 1 85.550000 22.992974 220.242000
72999 1 85.550000 22.992974 224.928000
73000 1 85.550000 22.992974 229.614000
73001 1 85.550000 25.547749 0.000000
73002 1 85.550000 25.547749 4.686000
73003 1 85.550000 25.547749 9.372000
73004 1 85.550000 25.547749 14.058000
73005 1 85.550000 25.547749 18.744000
73006 1 85.550000 25.547749 23.430000
73007 1 85.550000 25.547749 28.116000
73008 1 85.550000 25.547749 32.802000
73009 1 85.550000 25.547749 37.488000
73010 2 85.550000 25.547749 42.174000
73011 1 85.550000 25.547749 46.860000
73012 1 85.550000 25.547749 51.546000
73013 1 85.550000 25.547749 56.232000
73014 1 85.550000 25.547749 60.918000
73015 1 85.550000 25.547749 65.604000
73016 2 85.550000 25.547749 70.290000
73017 2 85.550000 25.547749 74.976000
73018 1 85.550000 25.547749 79.662000
73019 1 85.550000 25.547749 84.348000
73020 1 85.550000 25.547749 89.034000
73021 1 85.550000 25.547749 93.720000
73022 1 85.550000 25.547749 98.406000
73023 1 85.550000 25.547749 103.092000
73024 1 85.550000 25.547749 107.778000
73025 1 85.550000 25.547749 112.464000
73026 1 85.550000 25.547749 117.150000
73027 1 85.550000 25.547749 121.836000
73028 3 85.550000 25.547749 126.522000
73029 1 85.550000 25.547749 131.208000
73030 1 85.550000 25.547749 135.894000
73031 1 85.550000 25.547749 140.580000
73032 1 85.550000 25.547749 145.266000
73033 1 85.550000 25.547749 149.952000
73034 1 85.550000 25.547749 154.638000
73035 1 85.550000 25.547749 159.324000
73036 1 85.550000 25.547749 164.010000
73037 1 85.550000 25.547749 168.696000
73038 1 85.550000 25.547749 173.382000
73039 1 85.550000 25.547749 178.068000
73040 1 85.550000 25.547749 182.754000
73041 1 85.550000 25.547749 187.440000
73042 1 85.550000 25.547749 192.126000
73043 1 85.550000 25.547749 196.812000
73044 1 85.550000 25.547749 201.498000
73045 1 85.550000 25.547749 206.184000
73046 1 85.550000 25.547749 210.870000
73047 1 85.550000 25.547749 215.556000
73048 1 85.550000 25.547749 220.242000
73049 1 85.550000 25.547749 224.928000
73050 1 85.550000 25.547749 229.614000
73051 1 85.550000 28.102524 0.000000
73052 1 85.550000 28.102524 4.686000
73053 1 85.550000 28.102524 9.372000
73054 1 85.550000 28.102524 14.058000
73055 1 85.550000 28.102524 18.744000
73056 2 85.550000 28.102524 23.430000
73057 1 85.550000 28.102524 28.116000
73058 1 85.550000 28.102524 32.802000
73059 1 85.550000 28.102524 37.488000
73060 1 85.550000 28.102524 42.174000
73061 1 85.550000 28.102524 46.860000
73062 1 85.550000 28.102524 51.546000
73063 1 85.550000 28.102524 56.232000
73064 1 85.550000 28.102524 60.918000
73065 1 85.550000 28.102524 65.604000
73066 1 85.550000 28.102524 70.290000
73067 1 85.550000 28.102524 74.976000
73068 1 85.550000 28.102524 79.662000
73069 1 85.550000 28.102524 84.348000
73070 1 85.550000 28.102524 89.034000
73071 1 85.550000 28.102524 93.720000
73072 1 85.550000 28.102524 98.406000
73073 1 85.550000 28.102524 103.092000
73074 1 85.550000 28.102524 107.778000
73075 2 85.550000 28.102524 112.464000
73076 1 85.550000 28.102524 117.150000
73077 1 85.550000 28.102524 121.836000
73078 1 85.550000 28.102524 126.522000
73079 1 85.550000 28.102524 131.208000
73080 1 85.550000 28.102524 135.894000
73081 1 85.550000 28.102524 140.580000
73082 1 85.550000 28.102524 145.266000
73083 1 85.550000 28.102524 149.952000
73084 1 85.550000 28.102524 154.638000
73085 1 85.550000 28.102524 159.324000
73086 1 85.550000 28.102524 164.010000
73087 1 85.550000 28.102524 168.696000
73088 2 85.550000 28.102524 173.382000
73089 1 85.550000 28.102524 178.068000
73090 2 85.550000 28.102524 182.754000
73091 1 85.550000 28.102524 187.440000
73092 2 85.550000 28.102524 192.126000
73093 3 85.550000 28.102524 196.812000
73094 1 85.550000 28.102524 201.498000
73095 1 85.550000 28.102524 206.184000
73096 1 85.550000 28.102524 210.870000
73097 1 85.550000 28.102524 215.556000
73098 1 85.550000 28.102524 220.242000
73099 1 85.550000 28.102524 224.928000
73100 3 85.550000 28.102524 229.614000
73101 1 85.550000 30.657299 0.000000
73102 1 85.550000 30.657299 4.686000
73103 1 85.550000 30.657299 9.372000
73104 2 85.550000 30.657299 14.058000
73105 1 85.550000 30.657299 18.744000
73106 1 85.550000 30.657299 23.430000
73107 1 85.550000 30.657299 28.116000
73108 1 85.550000 30.657299 32.802000
73109 1 85.550000 30.657299 37.488000
73110 1 85.550000 30.657299 42.174000
73111 1 85.550000 30.657299 46.860000
73112 1 85.550000 30.657299 51.546000
73113 1 85.550000 30.657299 56.232000
73114 1 85.550000 30.657299 60.918000
73115 1 85.550000 30.657299 65.604000
73116 1 85.550000 30.657299 70.290000
73117 1 85.550000 30.657299 74.976000
73118 1 85.550000 30.657299 79.662000
73119 1 85.550000 30.657299 84.348000
73120 1 85.550000 30.657299 89.034000
73121 3 85.550000 30.657299 93.720000
73122 1 85.550000 30.657299 98.406000
73123 1 85.550000 30.657299 103.092000
73124 3 85.550000 30.657299 107.778000
73125 1 85.550000 30.657299 112.464000
73126 2 85.550000 30.657299 117.150000
73127 1 85.550000 30.657299 121.836000
73128 1 85.550000 30.657299 126.522000
73129 1 85.550000 30.657299 131.208000
73130 1 85.550000 30.657299 135.894000
73131 1 85.550000 30.657299 140.580000
73132 1 85.550000 30.657299 145.266000
73133 1 85.550000 30.657299 149.952000
73134 1 85.550000 30.657299 154.638000
73135 1 85.550000 30.657299 159.324000
73136 1 85.550000 30.657299 164.010000
73137 1 85.550000 30.657299 168.696000
73138 1 85.550000 30.657299 173.382000
73139 1 85.550000 30.657299 178.068000
73140 1 85.550000 30.657299 182.754000
73141 1 85.550000 30.657299 187.440000
73142 1 85.550000 30.657299 192.126000
73143 1 85.550000 30.657299 196.812000
73144 2 85.550000 30.657299 201.498000
73145 1 85.550000 30.657299 206.184000
73146 1 85.550000 30.657299 210.870000
73147 1 85.550000 30.657299 215.556000
73148 1 85.550000 30.657299 220.242000
73149 1 85.550000 30.657299 224.928000
73150 1 85.550000 30.657299 229.614000
73151 1 85.550000 33.212074 0.000000
73152 1 85.550000 33.212074 4.686000
73153 1 85.550000 33.212074 9.372000
73154 1 85.550000 33.212074 14.058000
73155 1 85.550000 33.212074 18.744000
73156 3 85.550000 33.212074 23.430000
73157 1 85.550000 33.212074 28.116000
73158 1 85.550000 33.212074 32.802000
73159 2 85.550000 33.212074 37.488000
73160 1 85.550000 33.212074 42.174000
73161 1 85.550000 33.212074 46.860000
73162 1 85.550000 33.212074 51.546000
73163 1 85.550000 33.212074 56.232000
73164 1 85.550000 33.212074 60.918000
73165 1 85.550000 33.212074 65.604000
73166 2 85.550000 33.212074 70.290000
73167 1 85.550000 33.212074 74.976000
73168 1 85.550000 33.212074 79.662000
73169 3 85.550000 33.212074 84.348000
73170 1 85.550000 33.212074 89.034000
73171 1 85.550000 33.212074 93.720000
73172 1 85.550000 33.212074 98.406000
73173 1 85.550000 33.212074 103.092000
73174 2 85.550000 33.212074 107.778000
73175 2 85.550000 33.212074 112.464000
73176 1 85.550000 33.212074 117.150000
73177 1 85.550000 33.212074 121.836000
73178 1 85.550000 33.212074 126.522000
73179 1 85.550000 33.212074 131.208000
73180 1 85.550000 33.212074 135.894000
73181 1 85.550000 33.212074 140.580000
73182 1 85.550000 33.212074 145.266000
73183 1 85.550000 33.212074 149.952000
73184 1 85.550000 33.212074 154.638000
73185 1 85.550000 33.212074 159.324000
73186 3 85.550000 33.212074 164.010000
73187 1 85.550000 33.212074 168.696000
73188 1 85.550000 33.212074 173.382000
73189 1 85.550000 33.212074 178.068000
73190 1 85.550000 33.212074 182.754000
73191 1 85.550000 33.212074 187.440000
73192 1 85.550000 33.212074 192.126000
73193 1 85.550000 33.212074 196.812000
73194 1 85.550000 33.212074 201.498000
